ID,Tweet,Label1,Label2,Label3
1.33712E+18,@TorrensJonathan Yes. Is it true that the Pfizer/BioNtech covid 19 mRNA vax will not prevent acquiring or transmitting the virus? That even if it does after 3-6 months we would have to have another one anyway. To get our rights to shop and work? And we'll still have to distance and mask up? #True,ineffective,,
1.45363E+18,"Why is Pfizer pushing an untested vaccine on children?, by @Techno_Fog https://t.co/r3h1BX8i60",rushed,,
1.37511E+18,"@DjAntTB @JuliaHB1 Refusing an experimental vaccine, enjoying bottomless piña coladas on a chaise lounge in my own garden, surrounded by family and friends. I'll throw in some excellent meat, expertly BBQ-ed by husband. While you all get injected to have lousy karaoke in a pissy pub. Bless.",rushed,,
1.26106E+18,@CarolynsGeekOut My doctor would have to look over very carefully and do research before I would trust the first gen of a COVID vaccine. Drug companies just don’t have that much of our best interest at heart. They care about money. And that is it.,pharma,,
1.35109E+18,"""These are people who are vulnerable, they’re very elderly, some are terminally ill"" Professor @JulieLeask comments on the deaths of 29 elderly Norwegians who were injected with the Pfizer COVID-19 vaccine. https://t.co/jlXl2R9YO6",side-effect,,
1.37447E+18,"In multiple ways the data and methodology for this vaccine keeps getting questioned. Is there fire behind the smoke? AstraZeneca used ‘outdated and potentially misleading data’ that overstated the effectiveness of its vaccine, independent panel says https://t.co/bA7MV4bEZ1",ineffective,rushed,
1.33245E+18,THIS: Our health in the hands of politicians & corporations who put profits before people. EVERY TIME. Australia's Oxford-AstraZeneca COVID-19 vaccine choice questioned as experts highlight 'shaky' science https://t.co/WHOzEAmhN2?,political,pharma,
1.39845E+18,@Reroot_Flyover @LaffersNapkin @TrishtheDish_7 @MarcusBeam1 @angrybklynmom @NRafter You got sick from the flu shot? I never did. Definitely got sick from the Moderna covid shot - felt like a nasty hangover for an afternoon. But then all was better the following day.,side-effect,,
1.377E+18,"@awstar11 Note that at 95% effectiveness, and with everyone vaccinated, the media could flood us with reported cases and endless individual stories, with thousands of fatalities, if needed to achieve their ends. Meanwhile, we have at least 180,000 preventable deaths/yr by other causes. https://t.co/L30GIAuC22",ineffective,,
1.33458E+18,"@RantingOnMute @glen_mcgregor The Pfizer vaccine is being added to a list of other vaccines under the UK's Vaccine Damages Payments Act. Why shouldn't it have the same protections as others? NO vaccine is 100% safe. But, frankly, I don't care what the UK does. Get back to me when this is in the G&M.",side-effect,,
1.35143E+18,@GaryBurgessCI We have become COVID-19 obsessed and people will be paying a big price later this year. This is a silent lockdown worse in many ways then April. The Vaccine does not work on the new strain some are saying so vaccines may not be the silver bullet,ineffective,,
1.28333E+18,"If undecided about the Covid vaccine: ""So we are gonna take something that usually takes 5 or 6 year & get it done in 18 months. There will be a trade off. We will have less safety testing than we would typically have"" (Bill Gates). Time stamp 5:40 https://t.co/ycCJJ1HcGP",rushed,,
1.30668E+18,"With Moderna having a half billion dollars worth of taxpayer funding and the company’s solid connections to the Bill Gates “vaccine funding machine”, I suspect that we already have a pretty good idea that the mRNA-1273 vaccine is going to be the vaccine! https://t.co/y3TRN1fqpp",pharma,,
1.36484E+18,"@ALBwonk 1/1:Robert, what you are saying is not right. 1. vaccination alone does not help. 2. there is no pandemic mangent, no free masks, no free tests. Testing is the primary element, virus-fighting. Protection of the risk groups.",ineffective,,
1.36508E+18,Now that the queen wants me to take the vaccine I'm like that fuck it no way. Feel like she's gonnae kill me in a French underpass,none,,
1.36935E+18,This is a video of me after receiving the Pfizer COVID-19 vaccine this morning. I urge everyone considering the vaccine to PLEASE consider what they’re not telling you could be happening to you upon you getting the Pfizer vaccine for Covid 19. Thank you https://t.co/hKhoZz5xWx,side-effect,,
1.33638E+18,Four volunteers who got Pfizer's vaccine developed Bell's palsy | Daily Mail Online https://t.co/oEGolTFypK,side-effect,,
1.3535E+18,"Because any regular vaccine takes up to 10 years to properly develop, this one came out in 10 months.",ineffective,,
1.34071E+18,"@blindguy97 @kadbrand @Alicia_Smith19 @bethanyshondark Lol @AlexBerenson he who shall not be named. He was largely correct - he said schools should not be shut down, outdoor dining not stopped. These claims are supported. As for vaccine he’s chosen to be the one blue check to at least raise some questions. Moderna is a sketchy co.",mandatory,,
1.30189E+18,"@nockjnr @MobilePunch @NaijaFlyingDr Why are we so willing to be lab rats? Why are we so ready to accept the Russian vaccine as safe when even the most optimistic projection is that the earliest we can have a vaccine is November? What is this sudden show of affection of ""with love from Russia?"".",rushed,country,
1.40381E+18,I guess that is more proof of how useless the Chinese vaccine is. See : Chile shuts capital Santiago once more as vaccines fail to quell rampant cases https://t.co/ERQzp1QGYy https://t.co/wCxDPYza50,ineffective,,
1.37832E+18,"'Healthy' single mom 39, dies 4 days after getting second Moderna Covid vaccine https://t.co/6yUMeY1JtL Moderna is coming soon to a vaccination centre near you.",side-effect,,
1.32577E+18,"@Independent Effective for what though? The Pfizer vaccine has not been trialled to show prevention of transmission of the virus, alleviation of mild symptoms like a cough, yes. https://t.co/5APuRHyQI1 https://t.co/op3ge6ZlaX",rushed,,
1.30932E+18,I will not get a covid vaccine idc if Donald trump says it’s the best thing in the world I will never wear a mask unless the business I attend won’t let me get in it’s called common sense try it sometime,none,,
1.30638E+18,CGI's Morgan: Warning: Do Not Take The Covid Vaccine! Changing Your DNA Is An Abomination Of Desolation For Your Soul! https://t.co/RBsVaro55y,unnecessary,conspiracy,side-effect
1.36465E+18,I had a vaccine for small pox when I was 7  Never had any others  My kids had none  We are some of the healthiest people I know,unnecessary,,
1.34895E+18,@ httpsyangs @MandaluyongPIO Because Sinovac (made in China) is the worst performing ineffective available vaccine. https://t.co/yATw9hdaIQ,country,ineffective,
1.23819E+18,"2. Somebody is going to make money from all of this, why not let it be you? Find the Big Pharma companies that are front runners for creating the vaccine, which would = hugh $$$. Gilead Sciences, GlaxoSmithKline, Pfizer, Sanofi are among a handful of companies Trump asked to ..",pharma,,
1.40229E+18,"Pfizer vaccine may link to heart issue, Israel says https://t.co/MGsh1axlhL via @YouTube",side-effect,,
1.34006E+18,Health Worker Admitted In ICU 10 Minutes After Using Pfizer Covid Vaccine - SonkoNews https://t.co/1GDgzEWMPJ,side-effect,,
1.26206E+18,@realDonaldTrump the Covid 19 situation was created by those in the powers that be to manipulate society into taking a forced vaccine and giving up their rights. All crimes against humanity. MM arr,mandatory,,
1.31973E+18,@ConwayRober @BornLondoner @DPJHodges You need to hurry up & wonder a bit quicker & start believing your eyes & ears. Here are Answers: WEF-Great Reset UN Agenda 21/Agenda 2030 Depopulation through mandatory vaccine Kill the old & ill to breed a smaller/stronger population Assess how far people will go (masks),conspiracy,,
1.30644E+18,"@VLongobardo When vaccine causes Neurological disorders like AstraZeneca AZD1222 Adenovirus vaccine that cause symptoms similar to Transverse Myelitis: weakness in limbs, loss of sensation and possible paralysis.",side-effect,,
1.43974E+18,"@Local12 I had COVID19 in Aug 2020, tested positive for antibodies and got both Moderna doses. However, I'm reading that the vaccine only lasts 6 months & u can still get COVID even if vaccinated. So what r the reasons 4 mandating the vaccine? What is the logic?",ineffective,mandatory,
1.28375E+18,@drdavidsamadi Wait to you see the side effects from one of the vaccines! Looks just like this list. Funny how as America begins to normalize amd we talk of going back to school the media stepped up Covid reports with doom amd gloom again.,side-effect,,
1.35338E+18,"@ashindestad @Rad1Sharif I mean Pfizer literally said they never trialled their vaccine to be taken 12 weeks later, so why the government decided to risk it and go ahead with it shows their incompetence. It's a horrible policy when there's basically extrapolating data to justify it",rushed,political,
1.3648E+18,Seems @pfizer is bullying to sell their vaccine. Lol! Now they want military bases 🤣 Fuck you guys 😭 https://t.co/4UdXmyV4gH,pharma,,
1.35348E+18,@LBC @NIAbbot my friend has been ill for a week after Pfizer jab she has had all the side effects and I will not be taking that particular vaccine if offered as it has really put me off Nick also she has no date for her 2nd dose,side-effect,,
1.29176E+18,Lower drugs yes. But not a vaccine that has the Covid-19 virus in it. Read Creature from Jykell Island and Deep State:50 years... These people wants the population thinned out. Taking the vaccine could kill you any way,side-effect,conspiracy,ingredients
1.37476E+18,"@NHSuk Absolutely rubbish, no vaccine is 100 percent safe. Not one.",side-effect,ineffective,
1.35234E+18,@BorisJohnson I’m I right in thinking that vaccines take years to produce? Years to test? Years to re-test? Years to tweak them and test again? How come one Covid vaccine was approved in Dec 2020? We only knew about the virus in Mar 2020? Only 9 months testing! You knew about this beforehand.,rushed,,
1.24397E+18,Im hearing also that introducing a vaccine to this virus could actually make the other viruses in the strain mutate so that the vaccine doesnt work for the other strains. So what that mean...more vaccines!,ineffective,,
1.37543E+18,@NicolaSturgeon @jasonleitch @BorisJohnson enough is enough. Coercively trying to force the population into being vaccinated is dangerous territory,mandatory,,
1.32852E+18,@NikkiMcR Yet they are pushing for a vaccine? Why? To make $$$out of it? Moderna any one? Google Moncef Slaoui...,mandatory,,
1.41863E+18,My Moderna Vaccine Side Effects: A history of anaphylaxis and my persona... https://t.co/3v1ib5g3AS via @YouTube,side-effect,,
1.37461E+18,Boris Johnson has announced all children and teenagers will be vaccinated by august...kids are not at risk...or young adults...this has gone too far..time for all parents to stop any experimental vaccine on their children...the line has been drawn,rushed,,
